GeneSymbol,mean_expr,lm22_cell_types
FCGR3B,3343.9204689908547,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
MAP4K2,37.293944227804694,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
PVRIG,36.61024479684131,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
ADRB2,36.48822294450669,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
TCL1A,36.48589758821878,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
FAM198B,35.975706665224294,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
BST1,34.76503284001833,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
CAMP,34.36725543526065,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
CD40LG,34.357922186838906,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
RSAD2,32.9048662505453,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
RALGPS2,32.3932148196371,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
KLRC3,32.39251939526028,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
CXCL5,32.2260545135658,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
CCL4,32.193460887462884,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
ZBP1,32.16845129791911,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
DPP4,29.8424660966904,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
CD27,29.52091687947196,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
KIAA0226L,29.310982925701783,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
BPI,28.6473822925432,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
ZAP70,28.63612404204601,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
PTGER2,28.60343922284564,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
TLR7,28.19066091282561,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
CD33,26.08819369909928,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
FRMD8,26.0254995638051,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
PDK1,25.974405527738504,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
FCER2,25.905931664691927,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
IFI44L,25.38028476844613,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
GPR18,24.61010567581355,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
CD160,24.109699427734967,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
SKAP1,23.75155312738753,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
P2RX5,23.33556997630461,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
HIST1H2AE,23.25776070417997,B cells naive; B cells memory; Plasma cells; T cells CD8; T cells CD4 naive; T cells CD4 memory resting; T cells CD4 memory activated; T cells follicular helper; T cells regulatory (Tregs); T cells gamma delta; NK cells resting; NK cells activated; Monocytes; Macrophages M0; Macrophages M1; Macrophages M2; Dendritic cells resting; Dendritic cells activated; Mast cells resting; Mast cells activated; Eosinophils; Neutrophils
